country,show_id,continent,market_type
India,80201622,Asia,Primary
India,80201817,Asia,Primary
Germany,80082749,Europe,Primary
United States,80065214,North America,Primary
Italy,80152155,Europe,Primary
South Korea,80158801,Asia,Primary
Canada,70137744,North America,Primary
South Korea,80158803,Asia,Primary
Spain,80167461,Europe,Primary
Chile,80157565,Other,Primary
Australia,80007215,Oceania,Primary
United States,81071972,North America,Primary
United States,80244853,North America,Primary
United States,80167498,North America,Primary
India,80227304,Asia,Primary
United States,80118913,North America,Primary
United States,80081987,North America,Primary
United Kingdom,80134968,Europe,Primary
Mexico,80134887,North America,Primary
South Korea,80150604,Asia,Primary
United States,80046696,North America,Primary
Indonesia,70118368,Other,Primary
United Kingdom,80168084,Europe,Primary
United States,80038290,North America,Primary
United States,81074663,North America,Primary
Hong Kong,81012294,Other,Primary
France,80013293,Europe,Primary
United States,80241304,North America,Primary
Brazil,80147513,South America,Primary
Japan,80057749,Asia,Primary
United Kingdom,80103818,Europe,Primary
Italy,80141788,Europe,Primary
West Germany,80106791,Other,Primary
United States,80174429,North America,Primary
United States,81037273,North America,Primary
United Kingdom,60022998,Europe,Primary
Colombia,80205595,Other,Primary
Canada,81063028,North America,Primary
United Kingdom,60003378,Europe,Primary
Canada,81063160,North America,Primary
United States,70132722,North America,Primary
Taiwan,81045891,Other,Primary
United Kingdom,81059656,Europe,Primary
United States,81001413,North America,Primary
India,80080618,Asia,Primary
United Kingdom,81059603,Europe,Primary
Australia,80994282,Oceania,Primary
United States,80220013,North America,Primary
United Kingdom,81059643,Europe,Primary
United States,80065492,North America,Primary
Denmark,81050118,Other,Primary
United States,81048914,North America,Primary
United States,81048916,North America,Primary
Denmark,81048910,Other,Primary
Spain,80997225,Europe,Primary
United States,80220228,North America,Primary
United Kingdom,81059663,Europe,Primary
Germany,70101697,Europe,Primary
United Kingdom,81063091,Europe,Primary
France,80106984,Europe,Primary
United States,80211627,North America,Primary
Russia,81041414,Other,Primary
Japan,80990612,Asia,Primary
United Kingdom,81059684,Europe,Primary
United Kingdom,81059816,Europe,Primary
United Kingdom,81063049,Europe,Primary
United States,80104316,North America,Primary
United States,80992963,North America,Primary
United States,80208661,North America,Primary
India,81063480,Asia,Primary
United States,80199689,North America,Primary
United Kingdom,81063084,Europe,Primary
United Kingdom,81059649,Europe,Primary
United Kingdom,81059856,Europe,Primary
United States,80205451,North America,Primary
United States,70045919,North America,Primary
United States,80141928,North America,Primary
Australia,80198055,Oceania,Primary
United States,80186731,North America,Primary
United States,80195654,North America,Primary
South Africa,80170992,Other,Primary
United States,80222248,North America,Primary
Australia,80078037,Oceania,Primary
South Korea,80163352,Asia,Primary
United States,70251218,North America,Primary
United States,80217040,North America,Primary
United States,80172958,North America,Primary
United States,80171291,North America,Primary
United Kingdom,80234290,Europe,Primary
United Kingdom,80063658,Europe,Primary
United States,80168231,North America,Primary
Mexico,80005332,North America,Primary
India,80060060,Asia,Primary
India,80091866,Asia,Primary
Canada,80124947,North America,Primary
India,80017528,Asia,Primary
India,80095530,Asia,Primary
Spain,80093105,Europe,Primary
Australia,80134682,Oceania,Primary
China,80154179,Other,Primary
United States,80127604,North America,Primary
Argentina,80156767,Other,Primary
India,80159668,Asia,Primary
United States,80157242,North America,Primary
United States,60036691,North America,Primary
United States,80161851,North America,Primary
United States,80152745,North America,Primary
Spain,80167843,Europe,Primary
Canada,70306702,North America,Primary
United States,80042371,North America,Primary
United States,81004748,North America,Primary
United States,80174959,North America,Primary
Canada,80225595,North America,Primary
United Kingdom,80065491,Europe,Primary
Spain,80149141,Europe,Primary
United States,80160347,North America,Primary
United States,80098200,North America,Primary
United States,80091245,North America,Primary
Canada,80081410,North America,Primary
France,70117322,Europe,Primary
India,81157385,Asia,Primary
Indonesia,81033201,Other,Primary
Canada,70253594,North America,Primary
Indonesia,70266069,Other,Primary
Indonesia,70035037,Other,Primary
Indonesia,81016342,Other,Primary
India,70152959,Asia,Primary
India,70144331,Asia,Primary
United States,80178974,North America,Primary
India,80157086,Asia,Primary
India,70089214,Asia,Primary
India,60020906,Asia,Primary
India,60002808,Asia,Primary
India,70129396,Asia,Primary
India,80156938,Asia,Primary
India,70087087,Asia,Primary
Iceland,80156405,Other,Primary
United States,80103392,North America,Primary
Taiwan,80158044,Other,Primary
United States,80098288,North America,Primary
France,80109535,Europe,Primary
United States,70103762,North America,Primary
Brazil,80223271,South America,Primary
Italy,81016408,Europe,Primary
Germany,80189522,Europe,Primary
United States,80201490,North America,Primary
United Kingdom,80993105,Europe,Primary
Australia,80195198,Oceania,Primary
United States,81003741,North America,Primary
Australia,70063484,Oceania,Primary
United States,81087498,North America,Primary
Nigeria,81172740,Other,Primary
United Kingdom,81075536,Europe,Primary
United States,80223779,North America,Primary
Japan,81068687,Asia,Primary
Nigeria,81172758,Other,Primary
United States,81146370,North America,Primary
Japan,80228274,Asia,Primary
United States,80213588,North America,Primary
United States,70120340,North America,Primary
Spain,80987516,Europe,Primary
United States,80240027,North America,Primary
Nigeria,80126997,Other,Primary
United Kingdom,81172868,Europe,Primary
United States,80177346,North America,Primary
Thailand,81002594,Other,Primary
United States,80185876,North America,Primary
United States,80117746,North America,Primary
United States,80142615,North America,Primary
United States,80115673,North America,Primary
Denmark,80105691,Other,Primary
Norway,81083590,Other,Primary
United States,81212801,North America,Primary
Canada,80236118,North America,Primary
Australia,80244190,Oceania,Primary
Spain,80211229,Europe,Primary
United States,80204730,North America,Primary
United States,80187435,North America,Primary
United States,80104103,North America,Primary
United States,80004478,North America,Primary
France,81188871,Europe,Primary
China,81135440,Other,Primary
United States,80211590,North America,Primary
Israel,80988989,Other,Primary
France,80117080,Europe,Primary
United States,80042368,North America,Primary
India,70211474,Asia,Primary
India,81213876,Asia,Primary
India,70056728,Asia,Primary
India,81161834,Asia,Primary
India,247747,Asia,Primary
India,70064205,Asia,Primary
India,80083672,Asia,Primary
India,60003405,Asia,Primary
India,70053010,Asia,Primary
India,70062701,Asia,Primary
India,81213889,Asia,Primary
India,70005055,Asia,Primary
United States,60029461,North America,Primary
India,81213893,Asia,Primary
United States,372195,North America,Primary
India,20255593,Asia,Primary
India,70059328,Asia,Primary
India,81213888,Asia,Primary
United Kingdom,60024927,Europe,Primary
India,20255837,Asia,Primary
India,70006866,Asia,Primary
India,20077944,Asia,Primary
India,20705133,Asia,Primary
India,21028086,Asia,Primary
United Kingdom,22040803,Europe,Primary
India,70054380,Asia,Primary
United States,60020236,North America,Primary
India,20765027,Asia,Primary
United States,81109078,North America,Primary
India,81213885,Asia,Primary
India,70129075,Asia,Primary
India,70295531,Asia,Primary
India,17457622,Asia,Primary
India,20712279,Asia,Primary
India,70051840,Asia,Primary
India,81213895,Asia,Primary
India,24073896,Asia,Primary
India,81221913,Asia,Primary
India,70040912,Asia,Primary
India,81213979,Asia,Primary
India,70018445,Asia,Primary
India,81213897,Asia,Primary
India,81213882,Asia,Primary
South Korea,81224839,Asia,Primary
India,81213896,Asia,Primary
India,60003097,Asia,Primary
India,81213887,Asia,Primary
United States,896678,North America,Primary
India,81217436,Asia,Primary
India,81221914,Asia,Primary
India,70072558,Asia,Primary
India,60002818,Asia,Primary
India,20257617,Asia,Primary
India,70059284,Asia,Primary
India,60001404,Asia,Primary
India,81213879,Asia,Primary
India,81213898,Asia,Primary
Spain,80990609,Europe,Primary
United Kingdom,28371873,Europe,Primary
United Kingdom,17016471,Europe,Primary
India,70065255,Asia,Primary
India,60021548,Asia,Primary
Canada,81217438,North America,Primary
India,81213873,Asia,Primary
India,81213874,Asia,Primary
India,81213884,Asia,Primary
United Kingdom,81045989,Europe,Primary
United Kingdom,70059483,Europe,Primary
United Kingdom,80108207,Europe,Primary
United States,70043231,North America,Primary
United States,81020868,North America,Primary
United Kingdom,81045517,Europe,Primary
United Kingdom,81032812,Europe,Primary
Mexico,80232095,North America,Primary
United States,60004393,North America,Primary
United States,70026468,North America,Primary
United States,81045513,North America,Primary
Taiwan,81034612,Other,Primary
United States,81029647,North America,Primary
United States,81031650,North America,Primary
Japan,81006261,Asia,Primary
United States,81045509,North America,Primary
United States,81045510,North America,Primary
United Kingdom,70298389,Europe,Primary
United Kingdom,81045530,Europe,Primary
United States,81045511,North America,Primary
United States,70266169,North America,Primary
Italy,80198350,Europe,Primary
Canada,80190585,North America,Primary
United States,80210716,North America,Primary
United States,80230402,North America,Primary
Mexico,70205634,North America,Primary
France,80230465,Europe,Primary
United States,80168234,North America,Primary
Italy,80221778,Europe,Primary
Thailand,80184972,Other,Primary
Mexico,80029102,North America,Primary
Israel,80208084,Other,Primary
Mexico,70205710,North America,Primary
Mexico,70205714,North America,Primary
Mexico,70236010,North America,Primary
Japan,80208212,Asia,Primary
United Kingdom,80218432,Europe,Primary
United States,80115134,North America,Primary
Mexico,80098284,North America,Primary
United States,80024132,North America,Primary
United States,80220761,North America,Primary
United States,80087891,North America,Primary
United Kingdom,80022613,Europe,Primary
Canada,80163263,North America,Primary
South Korea,80154689,Asia,Primary
Brazil,81078397,South America,Primary
United States,80221271,North America,Primary
United Kingdom,80103374,Europe,Primary
United States,81167490,North America,Primary
United Kingdom,80990571,Europe,Primary
United States,81012943,North America,Primary
France,80044536,Europe,Primary
Mexico,70301620,North America,Primary
United States,70213471,North America,Primary
Thailand,81036061,Other,Primary
France,80208337,Europe,Primary
United States,70132228,North America,Primary
France,80194671,Europe,Primary
United Kingdom,80192950,Europe,Primary
United States,70253398,North America,Primary
Uruguay,80185375,Other,Primary
Sweden,80097519,Other,Primary
United States,80988062,North America,Primary
Israel,80240277,Other,Primary
India,81024730,Asia,Primary
United States,80217475,North America,Primary
United Kingdom,80151663,Europe,Primary
India,81024717,Asia,Primary
India,80194558,Asia,Primary
Brazil,80995577,South America,Primary
Spain,80244708,Europe,Primary
Germany,80136332,Europe,Primary
Nigeria,80082739,Other,Primary
South Africa,81228864,Other,Primary
Argentina,81094074,Other,Primary
United States,81010817,North America,Primary
Turkey,81037848,Other,Primary
United States,81044813,North America,Primary
Canada,81029400,North America,Primary
Germany,80141781,Europe,Primary
United Kingdom,70253590,Europe,Primary
United States,80116839,North America,Primary
United States,80225085,North America,Primary
Italy,81150338,Europe,Primary
France,80213020,Europe,Primary
United States,80013773,North America,Primary
France,80098103,Europe,Primary
United States,80211991,North America,Primary
United States,80182473,North America,Primary
United States,80214478,North America,Primary
United Kingdom,80182034,Europe,Primary
Turkey,80037129,Other,Primary
Turkey,80037176,Other,Primary
Turkey,80037484,Other,Primary
Turkey,80120301,Other,Primary
United States,80083594,North America,Primary
United States,81164603,North America,Primary
Japan,81000505,Asia,Primary
United States,81045499,North America,Primary
Israel,81164636,Other,Primary
France,81037697,Europe,Primary
United States,80208235,North America,Primary
United States,80219127,North America,Primary
Australia,80052828,Oceania,Primary
United States,80190840,North America,Primary
United Kingdom,80195377,Europe,Primary
United Kingdom,80145086,Europe,Primary
France,80042177,Europe,Primary
Mexico,80244123,North America,Primary
United States,81104634,North America,Primary
Japan,80997338,Asia,Primary
United States,80210736,North America,Primary
Taiwan,81020728,Other,Primary
Japan,80153226,Asia,Primary
Canada,80171023,North America,Primary
Ireland,80107989,Other,Primary
United States,80168161,North America,Primary
United Kingdom,80158649,Europe,Primary
Mexico,80134885,North America,Primary
United States,80136548,North America,Primary
United States,80097363,North America,Primary
United States,81014479,North America,Primary
United Kingdom,80989338,Europe,Primary
United States,80131551,North America,Primary
Australia,80165247,Oceania,Primary
United States,80119234,North America,Primary
India,80229953,Asia,Primary
Australia,81108479,Oceania,Primary
Nigeria,81172830,Other,Primary
United States,80207124,North America,Primary
France,80999643,Europe,Primary
United States,80196789,North America,Primary
Mexico,80172145,North America,Primary
Taiwan,81032872,Other,Primary
Taiwan,81032873,Other,Primary
Taiwan,81032867,Other,Primary
Germany,80200596,Europe,Primary
Japan,80997339,Asia,Primary
Poland,80109551,Other,Primary
Brazil,81020973,South America,Primary
United States,81019341,North America,Primary
Turkey,81007175,Other,Primary
Argentina,80223098,Other,Primary
United States,80132411,North America,Primary
Mauritius,81157169,Other,Primary
Nigeria,81172911,Other,Primary
Nigeria,81172897,Other,Primary
United Kingdom,80174451,Europe,Primary
Poland,80189685,Other,Primary
United Kingdom,81001097,Europe,Primary
Singapore,70270949,Other,Primary
Japan,81008536,Asia,Primary
Japan,80040119,Asia,Primary
Singapore,81036532,Other,Primary
Singapore,81036535,Other,Primary
Singapore,81036533,Other,Primary
Canada,80232740,North America,Primary
Australia,70221084,Oceania,Primary
Mexico,80107030,North America,Primary
France,80163222,Europe,Primary
Argentina,80142140,Other,Primary
United States,80117628,North America,Primary
United States,60030245,North America,Primary
United States,70271592,North America,Primary
France,80046144,Europe,Primary
Australia,80046145,Oceania,Primary
United States,80202133,North America,Primary
South Korea,81004280,Asia,Primary
Pakistan,81036338,Other,Primary
Ireland,80058480,Other,Primary
India,80206847,Asia,Primary
Japan,80164930,Asia,Primary
Canada,80115102,North America,Primary
Australia,80106265,Oceania,Primary
United States,80098467,North America,Primary
United States,80098491,North America,Primary
United States,80081754,North America,Primary
United States,80244681,North America,Primary
France,80989919,Europe,Primary
India,81018239,Asia,Primary
United States,80205978,North America,Primary
United Kingdom,80189806,Europe,Primary
Canada,80190279,North America,Primary
Israel,80155902,Other,Primary
United States,80206057,North America,Primary
United States,80105358,North America,Primary
United States,80108691,North America,Primary
United States,80019503,North America,Primary
United Kingdom,81031373,Europe,Primary
United States,80241410,North America,Primary
United States,80166467,North America,Primary
Canada,80218939,North America,Primary
United States,80175314,North America,Primary
United States,80039655,North America,Primary
United States,80023921,North America,Primary
United States,81070659,North America,Primary
India,81045765,Asia,Primary
United States,81018634,North America,Primary
Thailand,80039602,Other,Primary
Canada,80090672,North America,Primary
United States,80012535,North America,Primary
United States,70137790,North America,Primary
Bangladesh,81048551,Other,Primary
United Kingdom,80058477,Europe,Primary
United States,81000861,North America,Primary
India,81039381,Asia,Primary
China,81026363,Other,Primary
United States,80026431,North America,Primary
United States,70221348,North America,Primary
United States,80013772,North America,Primary
Canada,80013474,North America,Primary
United States,70184051,North America,Primary
United States,80232329,North America,Primary
United Kingdom,80000644,Europe,Primary
China,80145625,Other,Primary
United States,70264416,North America,Primary
United States,80144803,North America,Primary
Italy,80117627,Europe,Primary
United Kingdom,80104983,Europe,Primary
United States,80136440,North America,Primary
United States,80127459,North America,Primary
United States,80101609,North America,Primary
Canada,80125782,North America,Primary
India,80074933,Asia,Primary
India,60021525,Asia,Primary
India,80057585,Asia,Primary
India,70059026,Asia,Primary
India,70224999,Asia,Primary
India,70181734,Asia,Primary
Japan,80205232,Asia,Primary
India,70254352,Asia,Primary
United States,81213153,North America,Primary
Nigeria,81213148,Other,Primary
India,70134537,Asia,Primary
India,70001237,Asia,Primary
India,70114467,Asia,Primary
Ghana,81213149,Other,Primary
India,70110883,Asia,Primary
United States,60004509,North America,Primary
United States,81235603,North America,Primary
India,70262614,Asia,Primary
India,70202336,Asia,Primary
India,80998331,Asia,Primary
United States,81026453,North America,Primary
United States,81025946,North America,Primary
United States,81026475,North America,Primary
Philippines,81036745,Other,Primary
United States,81026478,North America,Primary
Spain,80988832,Europe,Primary
United States,80179556,North America,Primary
United Kingdom,80188902,Europe,Primary
India,81045054,Asia,Primary
United States,81026477,North America,Primary
India,70117674,Asia,Primary
United States,80036412,North America,Primary
Japan,70213120,Asia,Primary
South Korea,80214013,Asia,Primary
United States,80104116,North America,Primary
United States,80197310,North America,Primary
India,80220783,Asia,Primary
United States,80177441,North America,Primary
India,80218586,Asia,Primary
United States,80210182,North America,Primary
Japan,80173711,Asia,Primary
United States,80018252,North America,Primary
India,80203788,Asia,Primary
India,80227673,Asia,Primary
India,80218784,Asia,Primary
India,80218783,Asia,Primary
India,80223049,Asia,Primary
United States,80217545,North America,Primary
India,80203784,Asia,Primary
South Korea,80106230,Asia,Primary
Mexico,70003680,North America,Primary
United States,80216662,North America,Primary
United States,80059446,North America,Primary
Germany,80093295,Europe,Primary
France,80115112,Europe,Primary
South Korea,80126211,Asia,Primary
United Kingdom,80142450,Europe,Primary
India,80139507,Asia,Primary
South Korea,80126185,Asia,Primary
South Korea,80126153,Asia,Primary
Pakistan,80087347,Other,Primary
China,80128756,Other,Primary
South Korea,80066800,Asia,Primary
South Korea,80031595,Asia,Primary
South Korea,80126214,Asia,Primary
Pakistan,80087348,Other,Primary
Israel,80098810,Other,Primary
Pakistan,80087078,Other,Primary
Brazil,80093812,South America,Primary
New Zealand,80085567,Other,Primary
Belgium,80092409,Other,Primary
South Korea,81042804,Asia,Primary
Mexico,80240715,North America,Primary
South Africa,80222301,Other,Primary
United Kingdom,80207046,Europe,Primary
United States,80216124,North America,Primary
United States,80187030,North America,Primary
Australia,80191239,Oceania,Primary
United States,80104182,North America,Primary
United States,81001887,North America,Primary
Nigeria,81172747,Other,Primary
Nigeria,81172757,Other,Primary
Nigeria,81172903,Other,Primary
Canada,70243446,North America,Primary
Taiwan,81210770,Other,Primary
Canada,80091880,North America,Primary
United Kingdom,81060232,Europe,Primary
Japan,80996957,Asia,Primary
United States,81010212,North America,Primary
United States,80158871,North America,Primary
United Kingdom,80139397,Europe,Primary
Belgium,80107019,Other,Primary
United Kingdom,80191835,Europe,Primary
United States,70267802,North America,Primary
Mexico,80124728,North America,Primary
United Kingdom,80020772,Europe,Primary
United States,70290567,North America,Primary
India,81037373,Asia,Primary
Canada,80065754,North America,Primary
Australia,80205065,Oceania,Primary
United States,80194612,North America,Primary
United States,80104420,North America,Primary
United States,80039517,North America,Primary
Egypt,81035888,Other,Primary
United States,81036542,North America,Primary
Japan,81001121,Asia,Primary
Australia,80144453,Oceania,Primary
United States,81009829,North America,Primary
Russia,81025391,Other,Primary
Norway,80131415,Other,Primary
United States,80132410,North America,Primary
United States,81148811,North America,Primary
United States,18066997,North America,Primary
United States,60023608,North America,Primary
United States,1153656,North America,Primary
United States,21302357,North America,Primary
India,81217745,Asia,Primary
United States,80011622,North America,Primary
Philippines,81165325,Other,Primary
India,81217746,Asia,Primary
United States,70023451,North America,Primary
Australia,80188823,Oceania,Primary
India,80182479,Asia,Primary
India,81217743,Asia,Primary
United Kingdom,81217741,Europe,Primary
United States,60024161,North America,Primary
Netherlands,81151079,Other,Primary
United States,873159,North America,Primary
India,81217747,Asia,Primary
Sweden,70229213,Other,Primary
South Korea,81194523,Asia,Primary
United States,80191294,North America,Primary
United States,70021640,North America,Primary
United States,70044689,North America,Primary
United States,80208793,North America,Primary
India,81217742,Asia,Primary
France,81169158,Europe,Primary
Romania,81149202,Other,Primary
India,80212701,Asia,Primary
China,70216819,Other,Primary
Hong Kong,70124651,Other,Primary
Mexico,81013509,North America,Primary
Norway,81002685,Other,Primary
Japan,70204955,Asia,Primary
Hong Kong,70285697,Other,Primary
United Kingdom,81018536,Europe,Primary
Hong Kong,81030201,Other,Primary
India,81024726,Asia,Primary
Malaysia,81015153,Other,Primary
Hong Kong,81030198,Other,Primary
Hong Kong,80017265,Other,Primary
Australia,81024716,Oceania,Primary
Hong Kong,80106306,Other,Primary
United States,60034549,North America,Primary
China,80135353,Other,Primary
Hong Kong,70126809,Other,Primary
Hong Kong,80127645,Other,Primary
India,80187471,Asia,Primary
United States,81024500,North America,Primary
Hong Kong,81030200,Other,Primary
China,81030197,Other,Primary
United States,70104313,North America,Primary
United States,80166319,North America,Primary
United States,80158854,North America,Primary
Canada,80208746,North America,Primary
India,80203781,Asia,Primary
Australia,80204929,Oceania,Primary
Malaysia,80180601,Other,Primary
United Kingdom,80221317,Europe,Primary
Germany,80178882,Europe,Primary
United States,80191081,North America,Primary
India,80203792,Asia,Primary
United Kingdom,80191930,Europe,Primary
India,70170181,Asia,Primary
Japan,80175348,Asia,Primary
India,80173001,Asia,Primary
Georgia,80171247,Other,Primary
France,70286808,Europe,Primary
United States,70135647,North America,Primary
India,80201828,Asia,Primary
Canada,80203787,North America,Primary
United Kingdom,70236586,Europe,Primary
United States,80216237,North America,Primary
United States,80173271,North America,Primary
United Arab Emirates,80191513,Other,Primary
United States,80176212,North America,Primary
France,70286809,Europe,Primary
United States,80147908,North America,Primary
India,80113785,Asia,Primary
United States,80152091,North America,Primary
Peru,80118982,Other,Primary
Taiwan,80134109,Other,Primary
Taiwan,80133781,Other,Primary
Japan,80039789,Asia,Primary
India,80149139,Asia,Primary
Japan,80040118,Asia,Primary
Spain,80134797,Europe,Primary
United States,80114915,North America,Primary
Japan,80040089,Asia,Primary
United States,80104240,North America,Primary
Taiwan,80134078,Other,Primary
United States,907090,North America,Primary
United States,80135563,North America,Primary
India,80149282,Asia,Primary
Japan,80154176,Asia,Primary
Japan,80067618,Asia,Primary
United States,80073100,North America,Primary
Australia,80066806,Oceania,Primary
United States,70253397,North America,Primary
India,81074367,Asia,Primary
United States,81091977,North America,Primary
Brazil,80217315,South America,Primary
Australia,80243216,Oceania,Primary
United States,81016914,North America,Primary
Argentina,80245357,Other,Primary
United States,80222042,North America,Primary
United States,80128691,North America,Primary
South Korea,80178427,Asia,Primary
Lebanon,81079322,Other,Primary
United States,70183165,North America,Primary
Malaysia,80183878,Other,Primary
South Korea,80177986,Asia,Primary
South Korea,80165295,Asia,Primary
South Korea,80178404,Asia,Primary
South Korea,80165487,Asia,Primary
South Korea,70297144,Asia,Primary
United States,81087761,North America,Primary
United States,81065902,North America,Primary
Japan,80239462,Asia,Primary
United States,80230293,North America,Primary
United States,80195838,North America,Primary
India,81112446,Asia,Primary
United States,81088318,North America,Primary
United States,80080617,North America,Primary
India,80203996,Asia,Primary
India,80203998,Asia,Primary
India,80203997,Asia,Primary
India,80204117,Asia,Primary
India,80204119,Asia,Primary
India,80204118,Asia,Primary
Malaysia,80163368,Other,Primary
United States,80184868,North America,Primary
Philippines,80044888,Other,Primary
United States,80050006,North America,Primary
United States,80002621,North America,Primary
United States,81145273,North America,Primary
United States,81047680,North America,Primary
United States,81001278,North America,Primary
United States,80165221,North America,Primary
Egypt,81035835,Other,Primary
United States,81143771,North America,Primary
Mexico,80208295,North America,Primary
Taiwan,81000509,Other,Primary
France,80138681,Europe,Primary
Hong Kong,80167488,Other,Primary
China,80142222,Other,Primary
China,80156927,Other,Primary
United States,80108759,North America,Primary
France,80057578,Europe,Primary
France,80018296,Europe,Primary
India,70303426,Asia,Primary
India,80104648,Asia,Primary
India,80992995,Asia,Primary
China,80234491,Other,Primary
Mexico,80124724,North America,Primary
Canada,80194184,North America,Primary
United States,80168079,North America,Primary
United Kingdom,80155475,Europe,Primary
United States,80117800,North America,Primary
China,80226089,Other,Primary
Spain,80150507,Europe,Primary
India,70254350,Asia,Primary
United States,80185065,North America,Primary
Hong Kong,70033611,Other,Primary
United States,80191522,North America,Primary
Hong Kong,80997863,Other,Primary
Spain,80114719,Europe,Primary
Colombia,80220145,Other,Primary
India,81020576,Asia,Primary
United Kingdom,80042182,Europe,Primary
Japan,80992137,Asia,Primary
Colombia,81091381,Other,Primary
Chile,81141694,Other,Primary
United Kingdom,80196382,Europe,Primary
United Kingdom,80148535,Europe,Primary
Colombia,80999091,Other,Primary
Spain,80209658,Europe,Primary
United States,81006598,North America,Primary
Netherlands,80994162,Other,Primary
Spain,80215500,Europe,Primary
United Kingdom,80202283,Europe,Primary
United States,80174897,North America,Primary
United States,80988815,North America,Primary
Spain,80173176,Europe,Primary
United States,81167494,North America,Primary
United States,80999781,North America,Primary
Brazil,80997400,South America,Primary
United Kingdom,70292992,Europe,Primary
Russia,80226619,Other,Primary
United States,70267834,North America,Primary
United States,80193491,North America,Primary
United States,80184834,North America,Primary
United States,81046796,North America,Primary
Vietnam,81002601,Other,Primary
India,80177776,Asia,Primary
India,81016192,Asia,Primary
India,81016194,Asia,Primary
United States,80059505,North America,Primary
United States,81009815,North America,Primary
United States,81002281,North America,Primary
Canada,80163159,North America,Primary
United States,81140577,North America,Primary
Hong Kong,80108234,Other,Primary
United States,80152442,North America,Primary
Chile,80161232,Other,Primary
France,70275600,Europe,Primary
United States,80097431,North America,Primary
United States,80057691,North America,Primary
United States,81003736,North America,Primary
United States,70293130,North America,Primary
Australia,60000677,Oceania,Primary
Japan,70012316,Asia,Primary
United States,70304914,North America,Primary
Denmark,70298926,Other,Primary
Japan,80132127,Asia,Primary
Australia,80164392,Oceania,Primary
United States,80122759,North America,Primary
Malaysia,80163366,Other,Primary
Argentina,80115152,Other,Primary
United Kingdom,80048569,Europe,Primary
Hong Kong,81036530,Other,Primary
United States,81145277,North America,Primary
Colombia,80025923,Other,Primary
Colombia,80035689,Other,Primary
India,80245450,Asia,Primary
Canada,81008272,North America,Primary
China,81012978,Other,Primary
United States,80144145,North America,Primary
Canada,81008283,North America,Primary
United Kingdom,80184405,Europe,Primary
Canada,80224167,North America,Primary
India,81155859,Asia,Primary
India,81155858,Asia,Primary
China,81147910,Other,Primary
Canada,80203254,North America,Primary
India,81155802,Asia,Primary
Israel,70285728,Other,Primary
Finland,80243728,Other,Primary
Netherlands,70274390,Other,Primary
Ireland,80224150,Other,Primary
United States,80128689,North America,Primary
United States,80185322,North America,Primary
Canada,80163054,North America,Primary
United States,81090071,North America,Primary
India,81151880,Asia,Primary
India,81151877,Asia,Primary
India,81151878,Asia,Primary
United States,80189648,North America,Primary
Philippines,81144912,Other,Primary
India,81016193,Asia,Primary
India,81016196,Asia,Primary
India,80201175,Asia,Primary
India,81016191,Asia,Primary
India,80199962,Asia,Primary
United States,80134952,North America,Primary
Indonesia,80163295,Other,Primary
Malaysia,80163407,Other,Primary
Malaysia,80163265,Other,Primary
United States,80171742,North America,Primary
United States,60021787,North America,Primary
United Kingdom,81082125,Europe,Primary
United States,80162179,North America,Primary
India,80115686,Asia,Primary
United States,80245353,North America,Primary
United States,70287604,North America,Primary
Mexico,70242938,North America,Primary
United States,22469949,North America,Primary
United Kingdom,80211623,Europe,Primary
India,81155803,Asia,Primary
India,70139075,Asia,Primary
India,70139072,Asia,Primary
United States,70267490,North America,Primary
United States,80087354,North America,Primary
India,70111162,Asia,Primary
India,80099083,Asia,Primary
India,60003290,Asia,Primary
Uruguay,80227672,Other,Primary
India,70139074,Asia,Primary
India,70303432,Asia,Primary
India,70303424,Asia,Primary
India,70139071,Asia,Primary
India,70219529,Asia,Primary
India,70056059,Asia,Primary
India,70114589,Asia,Primary
India,80104257,Asia,Primary
Hong Kong,80997865,Other,Primary
India,70123124,Asia,Primary
India,70047320,Asia,Primary
India,70229043,Asia,Primary
India,80087743,Asia,Primary
India,70139078,Asia,Primary
India,70229041,Asia,Primary
India,70187503,Asia,Primary
India,70075775,Asia,Primary
United States,70204316,North America,Primary
Chile,80234464,Other,Primary
Chile,80209558,Other,Primary
Chile,80209722,Other,Primary
China,80153897,Other,Primary
China,80138469,Other,Primary
United States,80078197,North America,Primary
United States,80118930,North America,Primary
Spain,80202810,Europe,Primary
United States,80201039,North America,Primary
United States,80989848,North America,Primary
United States,80002566,North America,Primary
United States,70177633,North America,Primary
United Kingdom,80146805,Europe,Primary
United States,80190510,North America,Primary
United States,81020839,North America,Primary
United States,80087352,North America,Primary
United States,80201870,North America,Primary
Spain,80173606,Europe,Primary
United States,80203147,North America,Primary
Poland,80225020,Other,Primary
South Korea,80223582,Asia,Primary
Canada,80190984,North America,Primary
United States,70242630,North America,Primary
Spain,81040407,Europe,Primary
Argentina,81106517,Other,Primary
Russia,81026915,Other,Primary
Japan,70304252,Asia,Primary
United States,80201543,North America,Primary
United Kingdom,81092330,Europe,Primary
Colombia,80205594,Other,Primary
South Korea,81091957,Asia,Primary
United States,80021840,North America,Primary
United States,80231419,North America,Primary
Canada,81006335,North America,Primary
China,81175361,Other,Primary
Spain,80235578,Europe,Primary
Spain,81078331,Europe,Primary
India,80243541,Asia,Primary
Hong Kong,70033644,Other,Primary
Hong Kong,80039484,Other,Primary
Hong Kong,70059191,Other,Primary
